KEGGID	HMDBID
cpd:C11409	hmdb:HMDB59608
cpd:C11415	hmdb:HMDB36080
cpd:C11430	hmdb:HMDB59801
cpd:C11432	hmdb:HMDB59797
cpd:C11437	hmdb:HMDB01213
cpd:C11455	hmdb:HMDB01023
cpd:C11457	hmdb:HMDB00375
cpd:C11481	hmdb:HMDB01033
cpd:C11489	hmdb:HMDB01122
cpd:C11490	hmdb:HMDB41942
cpd:C11499	hmdb:HMDB60176
cpd:C11508	hmdb:HMDB06928
cpd:C11509	hmdb:HMDB59643
cpd:C11510	hmdb:HMDB29643
cpd:C11512	hmdb:HMDB36583
cpd:C11522	hmdb:HMDB06846
cpd:C11526	hmdb:HMDB06229
cpd:C11527	hmdb:HMDB00822
cpd:C11555	hmdb:HMDB04527
cpd:C11577	hmdb:HMDB29522
cpd:C11583	hmdb:HMDB60387
cpd:C11592	hmdb:HMDB32873
cpd:C11613	hmdb:HMDB14919
cpd:C11624	hmdb:HMDB37182
cpd:C11673	hmdb:HMDB34942
cpd:C11686	hmdb:HMDB14929
cpd:C11695	hmdb:HMDB04080
cpd:C11696	hmdb:HMDB15411
cpd:C11713	hmdb:HMDB12322
cpd:C11714	hmdb:HMDB12138
cpd:C11715	hmdb:HMDB15607
cpd:C11718	hmdb:HMDB15565
cpd:C11720	hmdb:HMDB41886
cpd:C11723	hmdb:HMDB15444
cpd:C11729	hmdb:HMDB14877
cpd:C11733	hmdb:HMDB15375
cpd:C11735	hmdb:HMDB41945
cpd:C11736	hmdb:HMDB14467
cpd:C11748	hmdb:HMDB14446
cpd:C11750	hmdb:HMDB15542
cpd:C11758	hmdb:HMDB14554
cpd:C11766	hmdb:HMDB15124
cpd:C11768	hmdb:HMDB15652
cpd:C11770	hmdb:HMDB01937
cpd:C11781	hmdb:HMDB41812
cpd:C11785	hmdb:HMDB41959
cpd:C11786	hmdb:HMDB29382
cpd:C11792	hmdb:HMDB41913
cpd:C11798	hmdb:HMDB15639
cpd:C11803	hmdb:HMDB41970
cpd:C11806	hmdb:HMDB05017
cpd:C11821	hmdb:HMDB30097
cpd:C11825	hmdb:HMDB01471
cpd:C11865	hmdb:HMDB35041
cpd:C11872	hmdb:HMDB36727
cpd:C11873	hmdb:HMDB36728
cpd:C11876	hmdb:HMDB36763
cpd:C11882	hmdb:HMDB34736
cpd:C11887	hmdb:HMDB34735
cpd:C11893	hmdb:HMDB36845
cpd:C11907	hmdb:HMDB01399
cpd:C11907	hmdb:HMDB60081
cpd:C11918	hmdb:HMDB30776
cpd:C11924	hmdb:HMDB04586
cpd:C11938	hmdb:HMDB35100
cpd:C11939	hmdb:HMDB35250
cpd:C11941	hmdb:HMDB35743
cpd:C11945	hmdb:HMDB06530
cpd:C11946	hmdb:HMDB06540
cpd:C11947	hmdb:HMDB04601
cpd:C12009	hmdb:HMDB15111
cpd:C12012	hmdb:HMDB14700
cpd:C12058	hmdb:HMDB15168
cpd:C12077	hmdb:HMDB38172
cpd:C12081	hmdb:HMDB34650
cpd:C12095	hmdb:HMDB37982
cpd:C12096	hmdb:HMDB30581
cpd:C12100	hmdb:HMDB30997
cpd:C12112	hmdb:HMDB36592
cpd:C12124	hmdb:HMDB37232
cpd:C12125	hmdb:HMDB33994
cpd:C12126	hmdb:HMDB06752
cpd:C12127	hmdb:HMDB38365
cpd:C12128	hmdb:HMDB30822
cpd:C12134	hmdb:HMDB34014
cpd:C12136	hmdb:HMDB38361
cpd:C12138	hmdb:HMDB37997
cpd:C12139	hmdb:HMDB38097
cpd:C12140	hmdb:HMDB30777
cpd:C12141	hmdb:HMDB13689
cpd:C12144	hmdb:HMDB04610
cpd:C12147	hmdb:HMDB11185
cpd:C12201	hmdb:HMDB39896
cpd:C12214	hmdb:HMDB60436
cpd:C12215	hmdb:HMDB60483
cpd:C12248	hmdb:HMDB59663
cpd:C12249	hmdb:HMDB37429
cpd:C12269	hmdb:HMDB02393
cpd:C12270	hmdb:HMDB01067
cpd:C12283	hmdb:HMDB29723
cpd:C12285	hmdb:HMDB31554
cpd:C12286	hmdb:HMDB59883
cpd:C12287	hmdb:HMDB36565
cpd:C12288	hmdb:HMDB31313
cpd:C12289	hmdb:HMDB30029
cpd:C12290	hmdb:HMDB30028
cpd:C12292	hmdb:HMDB40195
cpd:C12293	hmdb:HMDB34163
cpd:C12295	hmdb:HMDB33371
cpd:C12296	hmdb:HMDB31528
cpd:C12297	hmdb:HMDB31352
cpd:C12298	hmdb:HMDB34160
cpd:C12299	hmdb:HMDB29699
cpd:C12300	hmdb:HMDB32051
cpd:C12303	hmdb:HMDB33945
cpd:C12304	hmdb:HMDB31325
cpd:C12305	hmdb:HMDB34172
cpd:C12306	hmdb:HMDB40206
cpd:C12307	hmdb:HMDB11623
cpd:C12308	hmdb:HMDB36901
cpd:C12328	hmdb:HMDB03601
cpd:C12389	hmdb:HMDB15682
cpd:C12448	hmdb:HMDB06406
cpd:C12449	hmdb:HMDB06348
cpd:C12450	hmdb:HMDB06403
cpd:C12455	hmdb:HMDB12815
cpd:C12486	hmdb:HMDB35731
cpd:C12508	hmdb:HMDB14869
cpd:C12512	hmdb:HMDB14838
cpd:C12518	hmdb:HMDB29599
cpd:C12525	hmdb:HMDB00493
cpd:C12531	hmdb:HMDB14937
cpd:C12535	hmdb:HMDB14447
cpd:C12537	hmdb:HMDB14814
cpd:C12564	hmdb:HMDB05042
cpd:C12567	hmdb:HMDB15458
cpd:C12580	hmdb:HMDB15240
cpd:C12599	hmdb:HMDB15017
cpd:C12616	hmdb:HMDB14802
cpd:C12621	hmdb:HMDB01713
cpd:C12623	hmdb:HMDB32057
cpd:C12625	hmdb:HMDB30640
cpd:C12626	hmdb:HMDB30864
cpd:C12627	hmdb:HMDB38848
cpd:C12629	hmdb:HMDB37417
cpd:C12632	hmdb:HMDB60297
cpd:C12638	hmdb:HMDB37368
cpd:C12643	hmdb:HMDB37974
cpd:C12650	hmdb:HMDB15233
cpd:C12661	hmdb:HMDB03828
cpd:C12662	hmdb:HMDB15418
cpd:C12679	hmdb:HMDB41837
cpd:C12685	hmdb:HMDB14744
cpd:C12695	hmdb:HMDB15676
cpd:C12724	hmdb:HMDB14961
cpd:C12739	hmdb:HMDB60406
cpd:C12753	hmdb:HMDB15448
cpd:C12755	hmdb:HMDB15204
cpd:C12766	hmdb:HMDB15135
cpd:C12786	hmdb:HMDB15291
cpd:C12798	hmdb:HMDB42056
cpd:C12811	hmdb:HMDB15500
cpd:C12864	hmdb:HMDB15605
cpd:C12871	hmdb:HMDB15539
cpd:C12978	hmdb:HMDB01569
cpd:C12989	hmdb:HMDB00446
cpd:C13008	hmdb:HMDB06240
cpd:C13014	hmdb:HMDB32708
cpd:C13024	hmdb:HMDB41851
cpd:C13044	hmdb:HMDB11187
cpd:C13061	hmdb:HMDB13854
cpd:C13106	hmdb:HMDB14370
cpd:C13143	hmdb:HMDB33533
cpd:C13173	hmdb:HMDB14916
cpd:C13183	hmdb:HMDB29926
cpd:C13202	hmdb:HMDB34227
cpd:C13244	hmdb:HMDB15503
cpd:C13309	hmdb:HMDB04649
cpd:C13310	hmdb:HMDB41892
cpd:C13334	hmdb:HMDB41991
cpd:C13376	hmdb:HMDB14574
cpd:C13425	hmdb:HMDB06816
cpd:C13440	hmdb:HMDB14827
cpd:C13526	hmdb:HMDB02783
cpd:C13534	hmdb:HMDB33701
cpd:C13550	hmdb:HMDB01419
cpd:C13553	hmdb:HMDB15243
cpd:C13594	hmdb:HMDB15496
cpd:C13624	hmdb:HMDB32133
cpd:C13635	hmdb:HMDB29657
cpd:C13637	hmdb:HMDB29306
cpd:C13650	hmdb:HMDB06543
cpd:C13690	hmdb:HMDB06275
cpd:C13691	hmdb:HMDB04148
cpd:C13698	hmdb:HMDB15573
cpd:C13707	hmdb:HMDB15180
cpd:C13712	hmdb:HMDB01449
cpd:C13713	hmdb:HMDB00879
cpd:C13715	hmdb:HMDB35080
cpd:C13732	hmdb:HMDB33939
cpd:C13736	hmdb:HMDB15177
cpd:C13747	hmdb:HMDB01860
cpd:C13757	hmdb:HMDB29368
cpd:C13766	hmdb:HMDB12224
cpd:C13768	hmdb:HMDB14941
cpd:C13782	hmdb:HMDB30323
cpd:C13800	hmdb:HMDB05049
cpd:C13802	hmdb:HMDB03034
cpd:C13807	hmdb:HMDB02363
cpd:C13808	hmdb:HMDB02400
cpd:C13809	hmdb:HMDB05083
cpd:C13827	hmdb:HMDB29596
cpd:C13828	hmdb:HMDB13625
cpd:C13829	hmdb:HMDB13626
cpd:C13834	hmdb:HMDB34284
cpd:C13837	hmdb:HMDB39331
cpd:C13843	hmdb:HMDB10212
cpd:C13846	hmdb:HMDB34146
cpd:C13856	hmdb:HMDB04666
cpd:C13857	hmdb:HMDB11578
cpd:C13861	hmdb:HMDB07102
cpd:C13870	hmdb:HMDB31094
cpd:C13875	hmdb:HMDB07972
cpd:C13877	hmdb:HMDB08927
cpd:C13880	hmdb:HMDB12357
cpd:C13881	hmdb:HMDB04142
cpd:C13883	hmdb:HMDB10574
cpd:C13884	hmdb:HMDB03642
cpd:C13885	hmdb:HMDB13476
cpd:C13888	hmdb:HMDB09783
cpd:C13889	hmdb:HMDB07859
cpd:C13908	hmdb:HMDB13244
cpd:C13910	hmdb:HMDB33724
cpd:C13914	hmdb:HMDB13645
cpd:C13916	hmdb:HMDB11773
cpd:C14034	hmdb:HMDB14464
cpd:C14055	hmdb:HMDB15183
cpd:C14079	hmdb:HMDB37953
cpd:C14082	hmdb:HMDB32860
cpd:C14088	hmdb:HMDB02390
cpd:C14131	hmdb:HMDB02209
cpd:C14143	hmdb:HMDB04047
cpd:C14144	hmdb:HMDB60392
cpd:C14145	hmdb:HMDB12475
cpd:C14146	hmdb:HMDB36909
cpd:C14147	hmdb:HMDB29862
cpd:C14151	hmdb:HMDB02902
cpd:C14152	hmdb:HMDB06335
cpd:C14153	hmdb:HMDB06327
cpd:C14154	hmdb:HMDB30554
cpd:C14155	hmdb:HMDB12958
cpd:C14156	hmdb:HMDB30008
cpd:C14161	hmdb:HMDB35047
cpd:C14163	hmdb:HMDB32018
cpd:C14172	hmdb:HMDB14616
cpd:C14180	hmdb:HMDB04662
cpd:C14184	hmdb:HMDB59573
cpd:C14200	hmdb:HMDB32063
cpd:C14205	hmdb:HMDB32528
cpd:C14209	hmdb:HMDB05896
cpd:C14210	hmdb:HMDB05849
cpd:C14214	hmdb:HMDB33244
cpd:C14231	hmdb:HMDB32584
cpd:C14240	hmdb:HMDB40270
cpd:C14244	hmdb:HMDB14738
cpd:C14260	hmdb:HMDB41618
cpd:C14272	hmdb:HMDB31299
cpd:C14275	hmdb:HMDB13785
cpd:C14279	hmdb:HMDB32914
cpd:C14285	hmdb:HMDB15497
cpd:C14288	hmdb:HMDB41808
cpd:C14291	hmdb:HMDB31770
cpd:C14296	hmdb:HMDB13868
cpd:C14302	hmdb:HMDB32559
cpd:C14311	hmdb:HMDB32625
cpd:C14313	hmdb:HMDB41655
cpd:C14314	hmdb:HMDB31715
cpd:C14319	hmdb:HMDB15623
cpd:C14322	hmdb:HMDB41856
cpd:C14324	hmdb:HMDB32943
cpd:C14330	hmdb:HMDB59764
cpd:C14335	hmdb:HMDB42002
cpd:C14348	hmdb:HMDB32737
cpd:C14383	hmdb:HMDB00406
cpd:C14386	hmdb:HMDB59873
cpd:C14388	hmdb:HMDB15604
cpd:C14390	hmdb:HMDB31475
cpd:C14395	hmdb:HMDB59899
cpd:C14396	hmdb:HMDB34029
cpd:C14401	hmdb:HMDB41799
cpd:C14403	hmdb:HMDB41965
cpd:C14415	hmdb:HMDB34155
cpd:C14416	hmdb:HMDB33188
cpd:C14420	hmdb:HMDB33209
cpd:C14427	hmdb:HMDB31778
cpd:C14430	hmdb:HMDB33956
cpd:C14436	hmdb:HMDB31781
cpd:C14437	hmdb:HMDB30524
cpd:C14441	hmdb:HMDB00372
cpd:C14442	hmdb:HMDB41893
cpd:C14449	hmdb:HMDB34232
cpd:C14452	hmdb:HMDB31581
cpd:C14454	hmdb:HMDB29642
cpd:C14458	hmdb:HMDB05897
cpd:C14460	hmdb:HMDB13163
cpd:C14467	hmdb:HMDB31821
cpd:C14472	hmdb:HMDB30575
cpd:C14475	hmdb:HMDB06048
cpd:C14476	hmdb:HMDB37600
cpd:C14497	hmdb:HMDB06259
cpd:C14508	hmdb:HMDB41924
cpd:C14509	hmdb:HMDB13316
cpd:C14512	hmdb:HMDB32929
cpd:C14516	hmdb:HMDB32923
cpd:C14518	hmdb:HMDB59901
cpd:C14519	hmdb:HMDB13139
cpd:C14521	hmdb:HMDB32079
cpd:C14522	hmdb:HMDB59848
cpd:C14523	hmdb:HMDB41613
cpd:C14527	hmdb:HMDB32385
cpd:C14533	hmdb:HMDB13733
cpd:C14536	hmdb:HMDB05781
cpd:C14550	hmdb:HMDB38982
cpd:C14552	hmdb:HMDB06031
cpd:C14561	hmdb:HMDB39361
cpd:C14562	hmdb:HMDB32563
cpd:C14567	hmdb:HMDB34122
cpd:C14570	hmdb:HMDB41606
cpd:C14572	hmdb:HMDB59819
cpd:C14581	hmdb:HMDB32564
cpd:C14594	hmdb:HMDB05972
cpd:C14605	hmdb:HMDB14996
cpd:C14606	hmdb:HMDB02984
cpd:C14641	hmdb:HMDB00918
cpd:C14643	hmdb:HMDB14398
cpd:C14665	hmdb:HMDB06027
cpd:C14680	hmdb:HMDB06070
cpd:C14687	hmdb:HMDB31213
cpd:C14690	hmdb:HMDB32465
cpd:C14691	hmdb:HMDB32539
cpd:C14692	hmdb:HMDB59903
cpd:C14693	hmdb:HMDB33826
cpd:C14694	hmdb:HMDB32865
cpd:C14696	hmdb:HMDB31265
cpd:C14704	hmdb:HMDB31419
cpd:C14710	hmdb:HMDB06006
cpd:C14717	hmdb:HMDB05079
cpd:C14718	hmdb:HMDB34462
cpd:C14732	hmdb:HMDB10217
cpd:C14743	hmdb:HMDB31195
cpd:C14748	hmdb:HMDB05998
cpd:C14749	hmdb:HMDB11136
cpd:C14750	hmdb:HMDB41824
cpd:C14751	hmdb:HMDB41838
cpd:C14752	hmdb:HMDB32702
cpd:C14762	hmdb:HMDB04667
cpd:C14765	hmdb:HMDB04668
cpd:C14766	hmdb:HMDB04669
cpd:C14767	hmdb:HMDB04670
cpd:C14768	hmdb:HMDB02190
cpd:C14769	hmdb:HMDB02232
cpd:C14770	hmdb:HMDB04673
cpd:C14771	hmdb:HMDB02283
cpd:C14771	hmdb:HMDB04264
cpd:C14772	hmdb:HMDB02343
cpd:C14773	hmdb:HMDB02311
cpd:C14774	hmdb:HMDB02314
cpd:C14775	hmdb:HMDB02265
cpd:C14776	hmdb:HMDB04679
cpd:C14778	hmdb:HMDB04680
cpd:C14780	hmdb:HMDB04682
cpd:C14781	hmdb:HMDB05050
cpd:C14782	hmdb:HMDB04684
cpd:C14787	hmdb:HMDB60301
cpd:C14791	hmdb:HMDB60300
cpd:C14792	hmdb:HMDB60302
cpd:C14793	hmdb:HMDB60299
cpd:C14803	hmdb:HMDB60330
cpd:C14804	hmdb:HMDB60329
cpd:C14805	hmdb:HMDB60327
cpd:C14806	hmdb:HMDB60326
cpd:C14807	hmdb:HMDB13633
cpd:C14808	hmdb:HMDB04688
cpd:C14809	hmdb:HMDB01977
cpd:C14810	hmdb:HMDB04690
cpd:C14811	hmdb:HMDB01965
cpd:C14812	hmdb:HMDB04692
cpd:C14813	hmdb:HMDB04693
cpd:C14814	hmdb:HMDB04694
cpd:C14818	hmdb:HMDB00692
cpd:C14819	hmdb:HMDB12943
cpd:C14820	hmdb:HMDB04696
cpd:C14823	hmdb:HMDB04699
cpd:C14825	hmdb:HMDB04701
cpd:C14826	hmdb:HMDB04702
cpd:C14827	hmdb:HMDB06940
cpd:C14828	hmdb:HMDB04704
cpd:C14829	hmdb:HMDB04705
cpd:C14830	hmdb:HMDB01391
cpd:C14831	hmdb:HMDB04706
cpd:C14833	hmdb:HMDB04708
cpd:C14833	hmdb:HMDB38555
cpd:C14835	hmdb:HMDB04710
cpd:C14841	hmdb:HMDB32059
cpd:C14847	hmdb:HMDB60381
cpd:C14848	hmdb:HMDB60358
cpd:C14855	hmdb:HMDB60391
cpd:C14856	hmdb:HMDB60423
cpd:C14861	hmdb:HMDB60506
cpd:C14863	hmdb:HMDB60343
cpd:C14864	hmdb:HMDB60505
cpd:C14865	hmdb:HMDB60342
cpd:C14868	hmdb:HMDB60504
cpd:C14869	hmdb:HMDB42049
cpd:C14871	hmdb:HMDB60507
cpd:C14872	hmdb:HMDB42032
cpd:C14874	hmdb:HMDB60479
cpd:C15182	hmdb:HMDB15632
cpd:C15205	hmdb:HMDB13835
cpd:C15226	hmdb:HMDB13724
cpd:C15230	hmdb:HMDB31768
cpd:C15368	hmdb:HMDB41997
cpd:C15428	hmdb:HMDB36656
cpd:C15435	hmdb:HMDB31788
cpd:C15437	hmdb:HMDB37518
cpd:C15441	hmdb:HMDB00610
cpd:C15469	hmdb:HMDB31848
cpd:C15471	hmdb:HMDB02196
cpd:C15472	hmdb:HMDB02501
cpd:C15473	hmdb:HMDB05949
cpd:C15482	hmdb:HMDB14764
cpd:C15484	hmdb:HMDB01455
cpd:C15485	hmdb:HMDB33909
cpd:C15492	hmdb:HMDB11618
cpd:C15493	hmdb:HMDB02369
cpd:C15497	hmdb:HMDB11648
cpd:C15499	hmdb:HMDB31648
cpd:C15508	hmdb:HMDB31558
cpd:C15509	hmdb:HMDB37916
cpd:C15510	hmdb:HMDB34026
cpd:C15511	hmdb:HMDB34041
cpd:C15513	hmdb:HMDB31310
cpd:C15515	hmdb:HMDB00811
cpd:C15516	hmdb:HMDB11637
cpd:C15517	hmdb:HMDB00733
cpd:C15518	hmdb:HMDB60136
cpd:C15519	hmdb:HMDB06247
cpd:C15520	hmdb:HMDB06280
cpd:C15522	hmdb:HMDB02281
cpd:C15531	hmdb:HMDB37319
cpd:C15532	hmdb:HMDB00856
cpd:C15546	hmdb:HMDB12203
cpd:C15557	hmdb:HMDB00698
cpd:C15559	hmdb:HMDB02496
cpd:C15560	hmdb:HMDB60236
cpd:C15562	hmdb:HMDB33871
cpd:C15566	hmdb:HMDB11622
cpd:C15568	hmdb:HMDB00447
cpd:C15569	hmdb:HMDB00385
cpd:C15587	hmdb:HMDB01366
cpd:C15605	hmdb:HMDB01200
cpd:C15606	hmdb:HMDB12134
cpd:C15610	hmdb:HMDB02103
cpd:C15613	hmdb:HMDB02178
cpd:C15613	hmdb:HMDB60305
cpd:C15643	hmdb:HMDB15364
cpd:C15650	hmdb:HMDB59620
cpd:C15658	hmdb:HMDB11668
cpd:C15667	hmdb:HMDB12268
cpd:C15668	hmdb:HMDB12497
cpd:C15670	hmdb:HMDB06901
cpd:C15672	hmdb:HMDB01162
cpd:C15673	hmdb:HMDB11732
cpd:C15699	hmdb:HMDB12230
cpd:C15767	hmdb:HMDB12161
cpd:C15768	hmdb:HMDB29710
cpd:C15769	hmdb:HMDB38318
cpd:C15770	hmdb:HMDB33733
cpd:C15772	hmdb:HMDB33734
cpd:C15776	hmdb:HMDB06845
cpd:C15777	hmdb:HMDB06847
cpd:C15778	hmdb:HMDB60404
cpd:C15780	hmdb:HMDB06848
cpd:C15781	hmdb:HMDB06849
cpd:C15782	hmdb:HMDB06851
cpd:C15783	hmdb:HMDB06852
cpd:C15785	hmdb:HMDB12196
cpd:C15786	hmdb:HMDB12116
cpd:C15787	hmdb:HMDB00534
cpd:C15792	hmdb:HMDB41527
cpd:C15793	hmdb:HMDB34423
cpd:C15796	hmdb:HMDB12113
cpd:C15797	hmdb:HMDB12112
cpd:C15802	hmdb:HMDB33984
cpd:C15808	hmdb:HMDB01181
cpd:C15808	hmdb:HMDB06927
cpd:C15816	hmdb:HMDB00981
cpd:C15816	hmdb:HMDB06838
cpd:C15819	hmdb:HMDB15272
cpd:C15848	hmdb:HMDB01036
cpd:C15849	hmdb:HMDB01038
cpd:C15853	hmdb:HMDB12925
cpd:C15857	hmdb:HMDB03063
cpd:C15858	hmdb:HMDB35776
cpd:C15882	hmdb:HMDB38959
cpd:C15915	hmdb:HMDB06840
cpd:C15923	hmdb:HMDB12326
cpd:C15971	hmdb:HMDB38660
cpd:C15974	hmdb:HMDB06865
cpd:C15976	hmdb:HMDB06866
cpd:C15978	hmdb:HMDB12310
cpd:C15980	hmdb:HMDB60317
cpd:C15981	hmdb:HMDB02268
cpd:C15988	hmdb:HMDB59633
cpd:C15989	hmdb:HMDB59632
cpd:C16000	hmdb:HMDB42057
cpd:C16014	hmdb:HMDB59631
cpd:C16015	hmdb:HMDB12111
cpd:C16038	hmdb:HMDB41008
cpd:C16071	hmdb:HMDB59614
cpd:C16074	hmdb:HMDB34171
cpd:C16150	hmdb:HMDB14330
cpd:C16162	hmdb:HMDB06290
cpd:C16163	hmdb:HMDB06519
cpd:C16164	hmdb:HMDB60184
cpd:C16165	hmdb:HMDB60311
cpd:C16167	hmdb:HMDB60222
cpd:C16168	hmdb:HMDB06243
cpd:C16169	hmdb:HMDB60198
cpd:C16170	hmdb:HMDB60208
cpd:C16171	hmdb:HMDB06516
cpd:C16172	hmdb:HMDB60225
cpd:C16173	hmdb:HMDB06513
cpd:C16184	hmdb:HMDB39530
cpd:C16191	hmdb:HMDB41263
cpd:C16192	hmdb:HMDB29529
cpd:C16195	hmdb:HMDB02219
cpd:C16197	hmdb:HMDB39323
cpd:C16199	hmdb:HMDB11725
cpd:C16216	hmdb:HMDB06498
cpd:C16217	hmdb:HMDB12715
cpd:C16218	hmdb:HMDB06529
cpd:C16222	hmdb:HMDB29493
cpd:C16223	hmdb:HMDB33855
cpd:C16224	hmdb:HMDB38776
cpd:C16238	hmdb:HMDB59635
cpd:C16241	hmdb:HMDB01451
cpd:C16247	hmdb:HMDB32080
cpd:C16255	hmdb:HMDB06878
cpd:C16265	hmdb:HMDB00781
cpd:C16286	hmdb:HMDB36461
cpd:C16289	hmdb:HMDB30096
cpd:C16295	hmdb:HMDB38095
cpd:C16300	hmdb:HMDB06547
cpd:C16301	hmdb:HMDB29247
cpd:C16305	hmdb:HMDB33679
cpd:C16307	hmdb:HMDB38007
cpd:C16308	hmdb:HMDB00933
cpd:C16309	hmdb:HMDB37326
cpd:C16310	hmdb:HMDB31498
cpd:C16312	hmdb:HMDB30693
cpd:C16315	hmdb:HMDB38001
cpd:C16320	hmdb:HMDB30996
cpd:C16323	hmdb:HMDB31152
cpd:C16328	hmdb:HMDB11122
cpd:C16330	hmdb:HMDB60377
cpd:C16331	hmdb:HMDB11114
cpd:C16332	hmdb:HMDB11121
cpd:C16334	hmdb:HMDB60376
cpd:C16335	hmdb:HMDB11113
cpd:C16336	hmdb:HMDB11120
cpd:C16338	hmdb:HMDB60375
cpd:C16343	hmdb:HMDB41333
cpd:C16346	hmdb:HMDB11108
cpd:C16353	hmdb:HMDB01991
cpd:C16355	hmdb:HMDB11107
cpd:C16356	hmdb:HMDB11103
cpd:C16357	hmdb:HMDB01886
cpd:C16358	hmdb:HMDB10738
cpd:C16359	hmdb:HMDB03099
cpd:C16360	hmdb:HMDB01982
cpd:C16361	hmdb:HMDB02123
cpd:C16364	hmdb:HMDB29198
cpd:C16365	hmdb:HMDB11105
cpd:C16366	hmdb:HMDB04400
cpd:C16374	hmdb:HMDB06260
cpd:C16375	hmdb:HMDB60312
cpd:C16376	hmdb:HMDB60313
cpd:C16387	hmdb:HMDB60308
cpd:C16388	hmdb:HMDB60314
cpd:C16389	hmdb:HMDB60315
cpd:C16416	hmdb:HMDB30610
cpd:C16417	hmdb:HMDB37479
cpd:C16422	hmdb:HMDB30747
cpd:C16430	hmdb:HMDB34811
cpd:C16431	hmdb:HMDB30388
cpd:C16434	hmdb:HMDB33923
cpd:C16443	hmdb:HMDB12201
cpd:C16443	hmdb:HMDB32000
cpd:C16444	hmdb:HMDB41835
cpd:C16450	hmdb:HMDB41792
cpd:C16452	hmdb:HMDB41940
cpd:C16453	hmdb:HMDB11603
cpd:C16460	hmdb:HMDB02387
cpd:C16461	hmdb:HMDB36103
cpd:C16462	hmdb:HMDB35837
cpd:C16466	hmdb:HMDB60421
cpd:C16469	hmdb:HMDB60373
cpd:C16471	hmdb:HMDB60399
cpd:C16491	hmdb:HMDB37569
cpd:C16511	hmdb:HMDB02205
cpd:C16512	hmdb:HMDB02100
cpd:C16513	hmdb:HMDB06528
cpd:C16522	hmdb:HMDB60039
cpd:C16525	hmdb:HMDB05060
cpd:C16526	hmdb:HMDB02231
cpd:C16527	hmdb:HMDB02226
cpd:C16529	hmdb:HMDB06526
cpd:C16532	hmdb:HMDB60237
cpd:C16535	hmdb:HMDB00772
cpd:C16536	hmdb:HMDB31046
cpd:C16537	hmdb:HMDB00826
cpd:C16542	hmdb:HMDB60661
cpd:C16543	hmdb:HMDB60499
cpd:C16544	hmdb:HMDB60585
cpd:C16545	hmdb:HMDB60513
cpd:C16546	hmdb:HMDB13866
cpd:C16547	hmdb:HMDB60666
cpd:C16549	hmdb:HMDB60668
cpd:C16550	hmdb:HMDB13858
cpd:C16552	hmdb:HMDB60688
cpd:C16553	hmdb:HMDB13861
cpd:C16554	hmdb:HMDB60690
cpd:C16555	hmdb:HMDB13859
cpd:C16556	hmdb:HMDB60588
cpd:C16557	hmdb:HMDB60692
cpd:C16558	hmdb:HMDB60693
cpd:C16559	hmdb:HMDB60691
cpd:C16560	hmdb:HMDB60655
cpd:C16561	hmdb:HMDB60656
cpd:C16565	hmdb:HMDB12189
cpd:C16569	hmdb:HMDB60679
cpd:C16570	hmdb:HMDB60681
cpd:C16571	hmdb:HMDB60680
cpd:C16572	hmdb:HMDB60678
cpd:C16576	hmdb:HMDB60657
cpd:C16577	hmdb:HMDB60464
cpd:C16578	hmdb:HMDB41937
cpd:C16582	hmdb:HMDB60670
cpd:C16584	hmdb:HMDB60669
cpd:C16586	hmdb:HMDB60351
cpd:C16587	hmdb:HMDB60366
cpd:C16591	hmdb:HMDB60367
cpd:C16592	hmdb:HMDB60671
cpd:C16595	hmdb:HMDB60389
cpd:C16596	hmdb:HMDB60400
cpd:C16601	hmdb:HMDB60651
cpd:C16602	hmdb:HMDB60653
cpd:C16603	hmdb:HMDB60673
cpd:C16604	hmdb:HMDB60652
cpd:C16605	hmdb:HMDB60675
cpd:C16606	hmdb:HMDB60566
cpd:C16607	hmdb:HMDB60654
cpd:C16608	hmdb:HMDB14021
cpd:C16609	hmdb:HMDB60472
cpd:C16610	hmdb:HMDB60463
cpd:C16612	hmdb:HMDB60462
cpd:C16613	hmdb:HMDB60601
cpd:C16614	hmdb:HMDB60412
cpd:C16615	hmdb:HMDB60414
cpd:C16616	hmdb:HMDB60660
cpd:C16617	hmdb:HMDB60411
cpd:C16618	hmdb:HMDB60418
cpd:C16619	hmdb:HMDB60415
cpd:C16620	hmdb:HMDB60413
cpd:C16621	hmdb:HMDB60659
cpd:C16622	hmdb:HMDB60496
cpd:C16623	hmdb:HMDB41912
cpd:C16624	hmdb:HMDB60664
cpd:C16625	hmdb:HMDB60663
cpd:C16630	hmdb:HMDB60402
cpd:C16631	hmdb:HMDB60435
cpd:C16633	hmdb:HMDB60396
cpd:C16634	hmdb:HMDB60397
cpd:C16635	hmdb:HMDB60405
cpd:C16637	hmdb:HMDB60393
cpd:C16641	hmdb:HMDB14900
cpd:C16643	hmdb:HMDB41936
cpd:C16648	hmdb:HMDB13897
cpd:C16649	hmdb:HMDB13900
cpd:C16650	hmdb:HMDB13898
cpd:C16651	hmdb:HMDB13899
cpd:C16652	hmdb:HMDB60685
cpd:C16653	hmdb:HMDB13902
cpd:C16654	hmdb:HMDB13903
cpd:C16655	hmdb:HMDB60683
cpd:C16656	hmdb:HMDB60682
cpd:C16658	hmdb:HMDB60684
cpd:C16659	hmdb:HMDB41803
